Category,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,roi/times,roi/currency,roi/percentage
AI,singularitynet,agix,SingularityNET,https://assets.coingecko.com/coins/images/2138/large/singularitynet.png?1548609559,0.369246,445891169,91,739902631,168113902,0.394244,0.349264,-0.02499888412,-6.34096,-27756494.02,-5.86016,1205269857,1260788662,2000000000,0.95023,-60.7437,2018-01-28T00:00:00.000Z,0.00747159,4892.58084,2020-03-13T02:24:16.528Z,2.692455338,usd,269.2455338,2023-03-09T12:17:09.578Z,-0.8042872858,
AI,fetch-ai,fet,Fetch.ai,https://assets.coingecko.com/coins/images/5681/large/Fetch.jpg?1572098136,0.355395,370523868,110,409418639,105732196,0.387423,0.342473,-0.03201948869,-8.26492,-32975521.05,-8.17238,1043462805,1152997575,1152997575,1.17,-69.62532,2021-09-08T02:24:24.858Z,0.00816959,4257.49861,2020-03-13T02:24:18.347Z,3.099132295,usd,309.9132295,2023-03-09T12:17:10.369Z,0.6747056944,
AI,alethea-artificial-liquid-intelligence-token,ali,Artificial Liquid Intelligence,https://assets.coingecko.com/coins/images/22062/large/alethea-logo-transparent-colored.png?1642748848,0.04680184,167901244,207,467930841,3478347,0.056878,0.04649717,-0.01007609989,-17.7153,-37176031.85,-18.12782,3588163660,10000000000,10000000000,0.201312,-76.76142,2022-04-02T01:23:27.379Z,0.00565078,727.88652,2022-11-13T21:26:06.429Z,,,,2023-03-09T12:17:10.085Z,0.2498334257,
AI,ocean-protocol,ocean,Ocean Protocol,https://assets.coingecko.com/coins/images/3687/large/ocean-protocol-logo.jpg?1547038686,0.336923,146110494,221,474661423,33870346,0.356366,0.327067,-0.01941360822,-5.44811,-8450325.066,-5.46731,434026836.8,613099141,1410000000,1.93,-82.51872,2021-04-10T09:24:58.915Z,0.01284832,2525.8941,2019-08-11T00:00:00.000Z,1.807689136,usd,180.7689136,2023-03-09T12:17:14.332Z,0.8888775509,
AI,iexec-rlc,rlc,iExec RLC,https://assets.coingecko.com/coins/images/646/large/pL1VuXm.png?1604543202,1.53,110484405,261,132796092,9073042,1.57,1.49,-0.0372394015,-2.3814,-2678872.436,-2.36726,72382548.07,86999784.99,86999784.99,15.51,-90.14071,2021-05-10T17:59:51.557Z,0.153815,894.21065,2018-12-15T00:00:00.000Z,,,,2023-03-09T12:17:12.485Z,0.458241488,
AI,numeraire,nmr,Numeraire,https://assets.coingecko.com/coins/images/752/large/numeraire.png?1592538976,17.06,106070851,268,188089572,7528662,17.56,16.58,-0.4401426654,-2.5153,-2338655.899,-2.15724,6203317.619,10893266.73,11000000,93.15,-81.74656,2021-05-16T10:29:06.362Z,2.06,723.70414,2018-11-27T00:00:00.000Z,,,,2023-03-09T12:17:16.408Z,0.6963095082,
AI,singularitydao,sdao,SingularityDAO,https://assets.coingecko.com/coins/images/15385/large/200x200_logo.png?1665743635,0.51711,38408091,508,51575806,5055381,0.597155,0.503119,-0.08004453882,-13.40432,-5993830.881,-13.49903,74469202.57,100000000,100000000,6.62,-92.21265,2021-09-06T23:53:52.687Z,0.145726,253.96726,2021-05-13T15:50:14.728Z,,,,2023-03-09T12:17:21.944Z,1.443698064,
AI,altered-state-token,asto,Altered State Machine,https://assets.coingecko.com/coins/images/24893/large/ASTO.png?1649303806,0.061385,33535704,558,146232188,102196,0.061858,0.060663,0.00002038,0.03322,19079.16,0.05692,546727223.8,2384000000,2384000000,0.890471,-93.10944,2022-04-07T04:39:54.098Z,0.02457524,149.67579,2023-01-01T01:03:45.384Z,,,,2023-03-09T12:17:09.288Z,0.02039716485,
AI,deepbrain-chain,dbc,DeepBrain Chain,https://assets.coingecko.com/coins/images/2057/large/DeepBrainChain.png?1558013602,0.00801268,25666979,663,,1444057,0.00933491,0.00789189,0.00011497,1.45568,377671,1.4934,3200000000,10000000000,,0.66203,-98.78667,2018-01-09T00:00:00.000Z,0.0003596,2133.74669,2020-03-13T02:24:31.811Z,,,,2023-03-09T12:16:37.173Z,-2.544277152,
AI,oraichain-token,orai,Oraichain,https://assets.coingecko.com/coins/images/12931/large/orai.png?1647077378,4.71,20468469,748,93681028,918456,5.36,4.71,-0.6429107725,-12.00435,-2701653.785,-11.66008,4321594,19779269.6,19779269.6,105.76,-95.52812,2021-02-19T23:29:50.620Z,0.904237,423.04746,2022-11-22T08:41:45.561Z,,,,2023-03-09T12:17:07.910Z,-0.01204510266,
AI,vectorspace,vxv,Vectorspace AI,https://assets.coingecko.com/coins/images/2063/large/vectorspace-ai-logo.jpeg?1547036362,0.538818,20464178,749,,116878,0.572042,0.530165,-0.03285759801,-5.7476,-1191955.945,-5.50401,37971940.01,50000000,,19.19,-97.20914,2021-09-16T06:55:16.914Z,0.01289305,4054.21412,2019-11-12T14:38:55.438Z,1.635063143,eth,163.5063143,2023-03-09T12:17:11.890Z,0.498232636,
AI,vaiot,vai,Vaiot,https://assets.coingecko.com/coins/images/13981/large/VAIOT_logo.png?1613456546,0.091299,20329852,751,36734593,4268223,0.106195,0.088416,-0.01472521166,-13.88851,-3068956.573,-13.11587,221370106,400000000,400000000,3.6,-97.43663,2021-04-02T01:26:16.825Z,0.00016773,54883.51998,2022-03-09T05:20:02.103Z,,,,2023-03-09T12:17:09.953Z,0.2858004236,
AI,gny,gny,GNY,https://assets.coingecko.com/coins/images/5300/large/GNY_LOGO_NEW_TRANS.png?1675592825,0.101892,16788518,811,40615027,472386,0.117163,0.069803,0.0282166,38.29861,4824733,40.32782,165342918.9,400000000,400000000,3.24,-97.01849,2021-02-05T04:07:55.569Z,0.00005782,166923.4244,2019-10-29T12:39:18.092Z,0.01891858903,usd,1.891858903,2023-03-09T12:17:14.286Z,-0.8032491267,
AI,hera-finance,hera,Hera Finance,https://assets.coingecko.com/coins/images/24751/large/logo-icon-200x.png?1648786651,2.8,8896170,998,28028261,142229,2.91,2.56,0.106717,3.95892,440915,5.21468,3174000,10000000,10000000,3.77,-25.52148,2023-02-16T07:11:37.659Z,0.150886,1758.71123,2022-07-16T20:48:33.997Z,,,,2023-03-09T12:15:35.154Z,0.09520093361,
AI,matrix-ai-network,man,Matrix AI Network,https://assets.coingecko.com/coins/images/2698/large/Matrix_logo.png?1675077187,0.040395,6121995,1161,40813298,328232,0.04107832,0.03582037,0.00227597,5.97069,416343,7.29702,150000000,710325511,1000000000,2.08,-98.05308,2018-05-03T19:11:54.733Z,0.00349726,1055.73378,2020-10-02T20:28:34.680Z,-0.8877916535,usd,-88.77916535,2023-03-09T12:17:11.186Z,-1.351334289,
AI,dotmoovs,moov,dotmoovs,https://assets.coingecko.com/coins/images/15817/large/dotmoovs-symbol-gradient.png?1635332626,0.00675237,6089599,1164,6766221,659384,0.00707532,0.00674044,-0.00008800792529,-1.28659,-55862.36268,-0.909,900000000,1000000000,1000000000,0.096391,-92.98216,2021-08-29T22:50:16.678Z,0.00249825,170.77097,2022-12-29T00:55:19.679Z,,,,2023-03-09T12:17:10.540Z,0.02679181951,
AI,botto,botto,Botto,https://assets.coingecko.com/coins/images/18892/large/bottos_logo.jpg?1633791571,0.21744,5356046,1225,21747331,807730,0.223893,0.212502,-0.003543288765,-1.60342,-928.581525,-0.01733,24628522.05,97550892,100000000,3.91,-94.43123,2021-10-29T20:28:40.258Z,0.02968992,633.08075,2022-11-10T00:14:10.697Z,,,,2023-03-09T12:16:39.246Z,-0.1810430912,
AI,quadency,quad,Quadency,https://assets.coingecko.com/coins/images/21364/large/GkMXE_7A_400x400.png?1639014399,0.01556086,3890847,1374,6223534,318.9,0.01565781,0.01489601,0.00044575,2.94904,127573,3.38995,250073195.3,398739862,400000000,0.085643,-81.80913,2022-03-28T10:41:47.682Z,0.01489601,4.58649,2023-03-08T22:22:19.616Z,,,,2023-03-09T12:16:50.134Z,-0.1165755542,
AI,b-cube-ai,bcube,B-cube.ai,https://assets.coingecko.com/coins/images/15948/large/bcube.PNG?1622511353,0.173463,3499587,1422,,48978,0.191954,0.1479,0.0014079,0.81828,30015,0.86509,20177509.7,49708661.9,,0.627936,-72.33522,2021-06-01T01:57:13.309Z,0.0009136,18914.5753,2022-04-13T20:30:04.618Z,,,,2023-03-09T12:16:27.892Z,-0.1201362396,
AI,epik-protocol,epk,EpiK Protocol,https://assets.coingecko.com/coins/images/15188/large/epk.PNG?1620078400,0.0193936,3016114,1495,7778151,108548,0.02022652,0.01902795,-0.0007422563362,-3.68624,-109785.5678,-3.51213,155106966.8,211419570.1,400000000,2.19,-99.11485,2021-08-10T13:37:02.033Z,0.00661182,192.90496,2022-09-30T02:44:25.252Z,,,,2023-03-09T12:17:22.441Z,-0.1938070255,
AI,purefi,ufi,PureFi,https://assets.coingecko.com/coins/images/17341/large/purefi.PNG?1627362147,0.0373341,2174923,1636,3730695,100940,0.03946137,0.03602929,-0.002052942997,-5.21223,-117847.4502,-5.13996,58298057.54,100000000,100000000,0.575568,-93.51245,2021-11-21T15:58:10.729Z,0.0047209,690.9564,2022-11-20T17:55:18.453Z,,,,2023-03-09T12:16:38.801Z,-0.436077465,
AI,cindicator,cnd,Cindicator,https://assets.coingecko.com/coins/images/1006/large/cindicator.png?1547034913,0.00103522,1997309,1672,,321.11,0.0010819,0.00094514,-0.00001444874695,-1.37651,-27891.00704,-1.3772,1929265176,2000000005,,0.310116,-99.66609,2018-01-23T00:00:00.000Z,0.00016928,511.71581,2023-01-08T02:43:10.886Z,-0.8964782462,usd,-89.64782462,2023-03-09T12:17:09.022Z,7.63939338,
AI,bird-money,bird,Bird.Money,https://assets.coingecko.com/coins/images/13260/large/favicon-180x180.png?1611546646,18.61,1645229,1778,,162942,22.09,18.2,-3.036111767,-14.02649,-313463.2171,-16.0037,88441.5469,140000,,282.13,-93.39644,2021-11-13T20:05:38.891Z,0,2.01E+38,2021-08-30T04:48:52.384Z,,,,2023-03-09T12:17:25.029Z,1.073403451,
AI,kwai,kwai,KWAI,https://assets.coingecko.com/coins/images/28599/large/KWAI_Logo.jpg?1672293890,0.150854,1591963,1792,7542544,7399.63,0.162458,0.150643,-0.01130214562,-6.9699,-115994.1598,-6.7914,10553220.44,50000000,50000000,0.190601,-20.81679,2023-01-29T00:00:00.000Z,0.122689,23.01354,2023-02-07T00:00:00.000Z,,,,2023-03-09T12:15:31.800Z,-0.06984128023,
AI,inheritance-art,iai,inheritance Art,https://assets.coingecko.com/coins/images/24221/large/iAI.jpg?1646919582,0.546043,412008,2492,27307018,52351,0.559172,0.448149,0.02564701,4.92837,19583.75,4.99045,754400.289,50000000,50000000,3.17,-82.75212,2022-03-14T04:24:05.327Z,0.09946,449.32062,2022-07-09T12:03:48.281Z,,,,2023-03-09T12:16:50.839Z,6.69534576,
AI,black-rabbit-ai,brain,Black Rabbit AI,https://assets.coingecko.com/coins/images/28966/large/200x200.png?1675745240,0.230006,0,,2302753,104766,0.336129,0.21005,-0.05854285566,-20.28869,0,0,0,10000000,10000000,0.594061,-61.23708,2023-02-16T12:19:48.197Z,0.123603,86.3018,2023-03-07T15:24:15.586Z,,,,2023-03-09T12:15:49.950Z,-1.453917894,
AI,superstake,superstake,Superstake,https://assets.coingecko.com/coins/images/29008/large/logo200x200.png?1675926807,0.11951,0,,239020,99.1,,,,,,,0,,2000000,0.626221,-80.91569,2023-02-10T04:36:01.192Z,0.114801,4.10183,2023-02-21T18:14:21.944Z,,,,2023-02-23T02:00:39.061Z,,
AI,synesis-one,sns,Synesis One,https://assets.coingecko.com/coins/images/23289/large/sns.png?1643549030,0.0066704,0,,,239727,0.00727735,0.00657492,-0.0005749827934,-7.93585,0,0,0,1000000000,,0.277745,-97.59787,2022-01-30T23:31:49.971Z,0.00077693,758.74268,2023-01-25T10:45:36.425Z,,,,2023-03-09T12:15:53.702Z,-0.3988632127,
AI,imgnai,imgnai,Image Generation AI,https://assets.coingecko.com/coins/images/28666/large/200x200-Nai.png?1672990319,0.00960479,0,,9609761,126403,0.010674,0.00957161,-0.0006416509907,-6.26219,0,0,0,1000000000,1000000000,0.055111,-82.55507,2023-02-02T13:00:57.272Z,0.00043988,2085.60733,2023-01-06T11:09:37.224Z,,,,2023-03-09T12:16:48.905Z,0.09118576319,
AI,artify,afy,Artify,https://assets.coingecko.com/coins/images/29219/large/IMG_20230225_200244_004.jpg?1677463112,1.31E-07,0,,652762,40413,1.31E-07,9.08E-08,1.89E-08,16.93491,0,0,0,5000000000000,5000000000000,1.93E-07,-32.42509,2023-02-27T22:44:52.891Z,7.10E-08,83.86666,2023-03-02T21:44:45.151Z,,,,2023-03-09T12:16:50.594Z,0.4007164692,
Algorand,algorand,algo,Algorand,https://assets.coingecko.com/coins/images/4380/large/download.png?1547039725,0.202917,1443968220,40,2029383638,69416141,0.212449,0.200972,-0.009253555436,-4.36137,-65116161.51,-4.31495,7115304337,7337502489,10000000000,3.56,-94.28609,2019-06-20T14:51:19.480Z,0.105336,93.17425,2020-03-13T02:20:48.438Z,-0.9154512139,usd,-91.54512139,2023-03-09T12:15:20.050Z,0.287478834,
Algorand,opulous,opul,Opulous,https://assets.coingecko.com/coins/images/16548/large/opulous.PNG?1624418744,0.160978,36528425,525,80259637,1655283,0.161252,0.120392,0.03102406,23.87318,6931309,23.41887,227564106.5,500000000,500000000,7.56,-97.89816,2021-11-18T00:19:31.249Z,0.04458685,256.28191,2023-01-11T13:36:26.613Z,,,,2023-03-09T12:15:20.264Z,4.763929424,
Algorand,buying,buy,Buying.com,https://assets.coingecko.com/coins/images/5290/large/buying_200x200.png?1628587856,0.02009779,6710559,1113,20099530,149181,0.0202689,0.01983206,0.00007604,0.37978,20461,0.30584,333866433.3,986800000,1000000000,0.106518,-81.12327,2021-08-14T05:39:12.233Z,0.01283752,56.62831,2022-09-30T09:59:40.904Z,,,,2023-03-09T12:14:48.532Z,-0.01906200305,
Algorand,carbon-credit,cct,Carbon Credit,https://assets.coingecko.com/coins/images/24644/large/wlURMRLZ_400x400.jpg?1648477454,0.253486,4699327,1283,151999723,38293,0.254949,0.251377,0.00044474,0.17576,2962.13,0.06307,18550010,600000000,600000000,0.658455,-61.50735,2022-08-21T22:20:50.330Z,0.03335338,659.91295,2022-08-23T13:55:37.132Z,,,,2023-03-09T12:15:16.626Z,0.06851627145,
Algorand,xfinite-entertainment-token,xet,Xfinite Entertainment,https://assets.coingecko.com/coins/images/18422/large/Xfinite_icon_%28black%29.png?1631856864,0.00071459,686026,2240,2858440,20281,0.00074828,0.00056046,-0.00003109342187,-4.16976,-29963.79723,-4.18495,960000000,4000000000,4000000000,31.99,-99.99777,2021-11-25T01:09:52.480Z,0.0005244,36.24985,2022-09-21T17:44:54.967Z,,,,2023-03-09T12:13:53.106Z,1.092773964,
Algorand,bring,anoir,Noir,https://assets.coingecko.com/coins/images/6391/large/Noir_white.png?1664114407,0.00146233,29660,3508,,4.83,,,,,,,20282559,120000000,,0.927954,-99.84241,2021-07-20T03:28:48.146Z,0.00048935,198.83154,2020-08-23T18:23:57.001Z,,,,2023-03-07T03:49:29.757Z,,
Algorand,brz,brz,Brazilian Digital,https://assets.coingecko.com/coins/images/8472/large/MicrosoftTeams-image_%286%29.png?1674480131,0.202209,0,,,579182,0.208925,0.18851,-0.006655475882,-3.1865,0,0,0,1702010,,0.316292,-36.06255,2023-02-07T17:59:18.863Z,0.089696,125.46118,2022-12-05T16:00:56.712Z,,,,2023-03-09T12:15:31.140Z,-0.2289182335,
Algorand,chipstars,chips,Chipstars,https://assets.coingecko.com/coins/images/18698/large/chipstars_coin_200x200.png?1633007827,0.00082954,0,,,35.46,0.00083429,0.00082009,0.00000341,0.41333,0,0,0,95000000,,0.29323,-99.7171,2021-09-30T15:08:10.924Z,0.00061324,35.27246,2022-06-18T20:35:39.275Z,,,,2023-03-09T06:39:55.237Z,,
Algorand,choice-coin,choice,Choice Coin,https://assets.coingecko.com/coins/images/23770/large/IMG_2021.jpg?1645425735,0.00005223,0,,,596.53,0.00005219,0.00004193,0.00000779,17.53097,0,0,0,1000000000,,0.00031612,-83.47029,2022-11-09T06:54:08.820Z,0.00004193,24.61421,2023-03-09T01:50:25.387Z,,,,2023-03-09T12:11:21.856Z,0.7942757107,
Algorand,defly,defly,Defly,https://assets.coingecko.com/coins/images/26626/large/Sad34tgL_400x400.jpeg?1659323872,0.00309579,0,,3097290,8034.19,0.00318634,0.00304132,-0.00005390179206,-1.71133,0,0,0,1000000000,1000000000,0.01144076,-72.92759,2022-11-17T06:30:57.077Z,0.00203394,52.28015,2022-11-08T18:29:48.144Z,,,,2023-03-09T12:11:20.871Z,1.100448062,
Algorand,glitter-finance,xgli,Glitter Finance,https://assets.coingecko.com/coins/images/23292/large/glitter_finance.png?1660285639,0.00240755,0,,1203768,7034.05,0.00279404,0.00228891,-0.0003573848882,-12.92563,0,0,0,500000000,500000000,0.119031,-97.98029,2022-03-30T00:48:59.401Z,0.00099608,141.35398,2022-12-03T10:49:45.737Z,,,,2023-03-09T12:15:31.579Z,0.9625733359,
Algorand,gobtc,gobtc,goBTC,https://assets.coingecko.com/coins/images/26825/large/gobtc.png?1660287756,21939,0,,,2317.02,22159,21446,-212.1844394,-0.95791,0,0,0,,,39865,-44.94124,2022-11-14T13:40:57.850Z,6486.32,238.39316,2022-11-08T18:42:34.858Z,,,,2023-03-09T12:11:21.630Z,0.6006591701,
Algorand,goeth,goeth,goETH,https://assets.coingecko.com/coins/images/26826/large/goeth.png?1660288121,1543.96,0,,,441.27,1574.41,1499.6,1.53,0.09907,0,0,0,,,2984.41,-48.24075,2022-11-14T13:32:53.600Z,475.8,224.65565,2022-11-08T18:44:15.336Z,,,,2023-03-09T12:11:21.352Z,0.9534426328,
Algorand,governance-algo,galgo,Governance Algo,https://assets.coingecko.com/coins/images/26824/large/galgo.png?1660285968,0.201272,0,,,28619,0.208728,0.196926,-0.00745652715,-3.57236,0,0,0,,,0.607783,-66.86821,2022-11-16T05:04:48.788Z,0.116122,73.41178,2022-11-08T18:24:56.468Z,,,,2023-03-09T12:11:21.139Z,1.573442309,
Algorand,headline,hdl,Headline,https://assets.coingecko.com/coins/images/25676/large/85418370.png?1653365664,0.01349467,0,,,2877.16,0.01375477,0.01269183,-0.000258836307,-1.88197,0,0,0,25000000,,0.092565,-85.41441,2022-09-04T02:38:19.957Z,0.00877733,53.81905,2022-11-08T18:44:15.730Z,,,,2023-03-09T12:11:12.480Z,0.9495665574,
Algorand,octorand,octo,Octorand,https://assets.coingecko.com/coins/images/27326/large/octo.png?1663324374,0.140616,0,,140684,399.89,0.142002,0.133924,-0.0008047707357,-0.56906,0,0,0,777796,1000000,0.75231,-81.29976,2022-11-16T04:50:19.755Z,0.133924,5.04723,2023-03-08T23:08:03.161Z,,,,2023-03-09T12:11:21.860Z,0.9571525012,
Algorand,ptokens-btc-2,pbtc,pTokens BTC,https://assets.coingecko.com/coins/images/25861/large/wMTpRljt_400x400.png?1654228097,22755,0,,,23.17,24134,22576,89.02,0.39277,0,0,0,171,,33905,-32.84271,2022-10-10T12:34:42.633Z,15875.05,43.43093,2022-11-10T13:33:02.199Z,,,,2023-03-09T12:15:40.079Z,-0.6611295721,
Algorand,realio-network,rio,Realio,https://assets.coingecko.com/coins/images/12206/large/0.jpg?1598083003,0.117577,0,,6950111,2796046,0.141277,0.097687,0.0129944,12.42502,0,0,0,55000000,55000000,5.12,-97.51435,2020-09-16T15:46:05.481Z,0.01342772,847.96823,2022-10-13T13:20:38.597Z,,,,2023-03-09T12:15:21.149Z,-7.846764052,
Algorand,smile-coin,smile,Smile Coin,https://assets.coingecko.com/coins/images/18520/large/wvOvUluD_400x400.jpg?1647425601,0.00005552,0,,542018,107902,0.00005536,0.00005406,8.60E-07,1.57284,0,0,0,10000000000,10000000000,0.065721,-99.91758,2021-10-18T16:09:55.791Z,0.00002637,105.46194,2022-12-30T13:43:02.543Z,,,,2023-03-09T12:13:17.302Z,2.512504464,
Algorand,yieldly,yldy,Yieldly,https://assets.coingecko.com/coins/images/16757/large/YIELDLY_TOKEN_256x256px.png?1625732457,0.00011323,0,,1132344,50115,0.00012237,0.00009831,-0.000006127282523,-5.13352,0,0,0,10000000000,10000000000,0.0339323,-99.66671,2021-12-23T10:07:38.354Z,0,3.85E+24,2021-07-24T14:11:50.323Z,,,,2023-03-09T12:13:45.806Z,1.024868852,
Algorand,akita-inu,akita,Akita Inu,https://assets.coingecko.com/coins/images/14115/large/akita.png?1661666578,1.95E-07,0,,19571904,1014137,2.16E-07,1.91E-07,-1.49E-08,-7.0907,0,0,0,100000000000000,100000000000000,0.00002904,-99.3262,2021-05-11T07:03:48.970Z,5.11E-09,3731.78326,2021-02-27T10:29:26.482Z,,,,2023-03-09T12:15:37.270Z,-0.04757547572,
Algorand,zone,zone,Zone,https://assets.coingecko.com/coins/images/23526/large/51ZrRDB1_400x400.jpg?1644322725,0.00433469,0,,4335547,13362.73,0.00451202,0.00419291,-0.0001773339395,-3.93026,0,0,0,1000000000,1000000000,0.102641,-95.77517,2022-02-11T14:06:55.603Z,0.00100381,331.99775,2022-12-02T08:43:54.885Z,,,,2023-03-09T12:12:54.030Z,0.0592263604,
Algorand,akita-inu-asa,akta,Akita Inu ASA,https://assets.coingecko.com/coins/images/26832/large/akta.png?1660296546,0.00062641,0,,,6690.73,0.00062522,0.00050543,0.00009916,18.80605,0,0,0,,,0.00205234,-69.46335,2022-11-16T05:33:01.750Z,0.00033403,87.62382,2022-11-08T17:58:50.469Z,,,,2023-03-09T12:11:21.412Z,1.067163076,
Algorand,algostable,stbl,AlgoStable,https://assets.coingecko.com/coins/images/26996/large/iShot_2022-08-24_11.02.28.png?1661310248,1.005,0,,,2644.88,1.01,0.992372,0.00396308,0.39576,0,0,0,1000000000000,,2.35,-57.22632,2022-11-14T06:48:17.440Z,0.316177,218.20395,2022-11-08T18:28:13.281Z,,,,2023-03-09T12:11:22.883Z,0.9154869084,
Algorand,algostake,stke,AlgoStake,https://assets.coingecko.com/coins/images/26738/large/algostake.jpg?1659940113,0.00071177,0,,,1100.44,0.00075806,0.00069975,-0.00004036359013,-5.36653,0,0,0,1000000000,,0.00493573,-85.57222,2022-11-16T07:31:33.389Z,0.00069975,1.76715,2023-03-09T10:47:02.400Z,,,,2023-03-09T12:11:23.488Z,1.263637771,
Algorand,arcc,arcc,ARCC,https://assets.coingecko.com/coins/images/26831/large/arcc.png?1660296046,0.00092775,0,,,150.77,0.00096658,0.00090017,-0.00003792423749,-3.92723,0,0,0,88616203378,,0.0037254,-75.08459,2022-09-23T23:09:04.784Z,0.00055153,68.29419,2022-11-08T18:08:27.082Z,,,,2023-03-09T12:11:21.138Z,0.956608646,
Algorand,bnext-b3x,b3x,Bnext B3X,https://assets.coingecko.com/coins/images/25518/large/202209_Token_Gate.io_LogoToken_200x200.png?1664069371,0.00149819,0,,5249584,22671,0.00157211,0.00147086,-0.0000677345455,-4.32553,0,0,0,3500000000,3500000000,0.02009271,-92.52679,2022-10-12T07:57:13.063Z,0.00147086,2.08784,2023-03-09T10:38:44.251Z,,,,2023-03-09T12:13:52.587Z,1.140408087,
AMM,uniswap,uni,Uniswap,https://assets.coingecko.com/coins/images/12504/large/uniswap-uni.png?1600306604,6.11,4605524474,20,6110013450,77367123,6.41,6.07,-0.2928980583,-4.57503,-222545357.1,-4.60941,753766667,1000000000,1000000000,44.92,-86.36337,2021-05-03T05:25:04.822Z,1.03,494.59143,2020-09-17T01:20:38.214Z,,2023-03-09T12:18:10.309Z,-0.1732432772,,,
AMM,curve-dao-token,crv,Curve DAO,https://assets.coingecko.com/coins/images/12124/large/Curve.png?1597369484,0.899164,680105837,68,2970193192,76919649,0.946789,0.885315,-0.04762511216,-5.03017,-35577516.65,-4.97113,756317869,1913050694,3303030299,15.37,-94.145,2020-08-14T00:00:00.000Z,0.331577,171.4409,2020-11-05T13:09:50.181Z,,2023-03-09T12:18:04.147Z,0.3691964925,,,
AMM,pancakeswap-token,cake,PancakeSwap,https://assets.coingecko.com/coins/images/12632/large/pancakeswap-cake-logo_%281%29.png?1629359065,3.71,669796196,70,2785168848,32787611,3.79,3.69,-0.009687542424,-0.26028,-2220219.666,-0.33038,180365060.2,371825033.5,750000000,43.96,-91.54771,2021-04-30T10:08:22.934Z,0.194441,1811.13174,2020-11-03T14:29:34.165Z,,2023-03-09T12:18:14.101Z,0.1104177502,,,
AMM,osmosis,osmo,Osmosis,https://assets.coingecko.com/coins/images/16724/large/osmo.png?1632763885,0.791294,430024552,92,791144375,13366562,0.832481,0.791047,-0.038854743,-4.68046,-21113831.35,-4.68012,543547506,325000000,1000000000,11.25,-92.94456,2022-03-04T05:12:18.707Z,0.678606,16.95635,2023-01-01T05:30:08.710Z,,2023-03-09T12:17:42.822Z,-0.7150235769,,,
AMM,1inch,1inch,1inch,https://assets.coingecko.com/coins/images/13469/large/1inch-token.png?1608803028,0.479367,400361406,98,719907963,20060106,0.498305,0.471941,-0.01880657689,-3.7751,-15256540.65,-3.67081,834192896.6,1500000000,1500000000,8.65,-94.43748,2021-10-27T08:24:54.808Z,0.37369,28.7829,2022-12-30T12:35:04.113Z,,2023-03-09T12:17:59.429Z,-0.1801418005,,,
AMM,balancer,bal,Balancer,https://assets.coingecko.com/coins/images/11683/large/Balancer.png?1592792958,6.2,247410152,152,596798016,5461717,6.29,6.1,-0.06863905651,-1.09421,-2361445.676,-0.94544,39860488.25,55831238.04,96150704,74.45,-91.66296,2021-05-04T13:35:02.939Z,3.66,69.7862,2022-06-18T21:00:00.231Z,,2023-03-09T12:18:08.892Z,0.3017667146,,,
AMM,sushi,sushi,Sushi,https://assets.coingecko.com/coins/images/12271/large/512x512_Logo_no_chop.png?1606986688,1.14,220815831,170,286343539,38433701,1.18,1.11,-0.03577973454,-3.0314,-6890628.368,-3.0261,192789255.9,247970520.3,250000000,23.38,-95.09538,2021-03-13T23:44:36.774Z,0.475381,141.18047,2020-11-04T14:53:53.560Z,,2023-03-09T12:18:13.884Z,0.09512919599,,,
